"","id","price","neighborhood","accommodates","bathrooms","bedrooms","beds","review_scores_rating","number_of_reviews","listing_url"
"3287",13230750,35,"New Town",2,1,1,1,97,23,"https://www.airbnb.com/rooms/13230750"
"3288",13231906,40,"Leith",2,1,1,1,98,36,"https://www.airbnb.com/rooms/13231906"
"3289",13232369,152,"New Town",5,1,2,2,97,97,"https://www.airbnb.com/rooms/13232369"
"3290",13232759,74,NA,6,1,3,4,88,38,"https://www.airbnb.com/rooms/13232759"
"3291",13242061,35,"Haymarket",2,1,0,1,100,20,"https://www.airbnb.com/rooms/13242061"
"3292",13243608,35,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/13243608"
"3293",13244365,40,"Southside",2,2,1,1,NA,0,"https://www.airbnb.com/rooms/13244365"
"3294",13249061,60,"Southside",3,1,1,1,98,13,"https://www.airbnb.com/rooms/13249061"
"3295",13253690,100,NA,2,1.5,1,1,100,1,"https://www.airbnb.com/rooms/13253690"
"3296",13253725,116,"West End",4,1,2,2,100,4,"https://www.airbnb.com/rooms/13253725"
"3297",13254664,105,"Old Town",4,1,2,2,97,279,"https://www.airbnb.com/rooms/13254664"
"3298",13258122,75,"New Town",5,1.5,3,3,96,147,"https://www.airbnb.com/rooms/13258122"
"3299",13260093,90,"Marchmont",6,1.5,3,3,90,6,"https://www.airbnb.com/rooms/13260093"
"3300",13260323,60,"Marchmont",2,1,1,1,100,7,"https://www.airbnb.com/rooms/13260323"
"3301",13261932,175,NA,4,2.5,2,2,80,1,"https://www.airbnb.com/rooms/13261932"
"3302",13271341,35,"Leith",2,2,1,1,91,70,"https://www.airbnb.com/rooms/13271341"
"3303",13271392,94,"Leith",5,2,2,3,NA,1,"https://www.airbnb.com/rooms/13271392"
"3304",13273418,37,"Leith",4,2,1,2,88,135,"https://www.airbnb.com/rooms/13273418"
"3305",13273495,35,"Bruntsfield",2,1,1,1,98,230,"https://www.airbnb.com/rooms/13273495"
"3306",13273588,32,"Leith",2,2,1,1,91,68,"https://www.airbnb.com/rooms/13273588"
"3307",13273704,120,"New Town",4,2,2,4,100,17,"https://www.airbnb.com/rooms/13273704"
"3308",13273780,30,"Leith",2,2,1,1,87,73,"https://www.airbnb.com/rooms/13273780"
"3309",13273817,75,"Leith",2,1,1,1,98,13,"https://www.airbnb.com/rooms/13273817"
"3310",13275892,88,"Cannonmills",6,1,3,3,99,16,"https://www.airbnb.com/rooms/13275892"
"3311",13277121,49,"Tollcross",3,1,1,1,88,47,"https://www.airbnb.com/rooms/13277121"
"3312",13279107,25,NA,1,1,1,1,98,11,"https://www.airbnb.com/rooms/13279107"
"3313",13279143,65,"Cannonmills",2,1,1,1,99,47,"https://www.airbnb.com/rooms/13279143"
"3314",13279859,65,NA,2,1.5,1,2,100,3,"https://www.airbnb.com/rooms/13279859"
"3315",13279931,115,NA,4,1,2,2,96,33,"https://www.airbnb.com/rooms/13279931"
"3316",13280603,47,"Marchmont",2,1,1,2,99,164,"https://www.airbnb.com/rooms/13280603"
"3317",13288666,30,"Leith",1,1,1,1,98,45,"https://www.airbnb.com/rooms/13288666"
"3318",13289929,55,"West End",1,2,1,1,95,13,"https://www.airbnb.com/rooms/13289929"
"3319",13290059,29,"Stockbridge",2,1,1,1,96,79,"https://www.airbnb.com/rooms/13290059"
"3320",13290528,170,"Marchmont",6,1,3,3,NA,0,"https://www.airbnb.com/rooms/13290528"
"3321",13290972,70,"Haymarket",2,1,0,2,NA,1,"https://www.airbnb.com/rooms/13290972"
"3322",13291661,390,"New Town",8,3,4,4,94,33,"https://www.airbnb.com/rooms/13291661"
"3323",13292746,70,"Leith",2,1,1,1,100,3,"https://www.airbnb.com/rooms/13292746"
"3324",13293790,100,"Old Town",2,1,1,1,100,7,"https://www.airbnb.com/rooms/13293790"
"3325",13295575,32,"Haymarket",2,1,1,1,94,47,"https://www.airbnb.com/rooms/13295575"
"3326",13296915,90,NA,4,2,2,3,100,5,"https://www.airbnb.com/rooms/13296915"
"3327",13297355,300,"Old Town",8,1,4,4,98,27,"https://www.airbnb.com/rooms/13297355"
"3328",13304980,90,"Southside",6,1,2,3,88,56,"https://www.airbnb.com/rooms/13304980"
"3329",13306822,132,"West End",4,1,2,2,92,54,"https://www.airbnb.com/rooms/13306822"
"3330",13308472,180,"West End",4,1.5,2,3,99,58,"https://www.airbnb.com/rooms/13308472"
"3331",13309189,45,NA,2,1,1,1,99,81,"https://www.airbnb.com/rooms/13309189"
"3332",13309578,200,"Leith",6,2,3,5,99,23,"https://www.airbnb.com/rooms/13309578"
"3333",13309988,100,"New Town",2,1,1,2,NA,0,"https://www.airbnb.com/rooms/13309988"
"3334",13312741,150,"Leith",6,1,3,3,88,5,"https://www.airbnb.com/rooms/13312741"
"3335",13312826,120,"New Town",4,1,2,2,95,91,"https://www.airbnb.com/rooms/13312826"
"3336",13313663,80,"New Town",4,1,1,1,100,89,"https://www.airbnb.com/rooms/13313663"
"3337",13314924,60,"Leith",4,2,2,3,99,56,"https://www.airbnb.com/rooms/13314924"
"3338",13315322,89,"Old Town",4,1,1,2,97,369,"https://www.airbnb.com/rooms/13315322"
"3339",13315564,45,NA,2,1,1,1,95,28,"https://www.airbnb.com/rooms/13315564"
"3340",13315856,44,NA,2,1.5,1,1,99,14,"https://www.airbnb.com/rooms/13315856"
"3341",13319120,50,"Cannonmills",2,1,1,1,99,111,"https://www.airbnb.com/rooms/13319120"
"3342",13320028,109,"Marchmont",6,1,2,3,87,13,"https://www.airbnb.com/rooms/13320028"
"3343",13322340,100,"New Town",5,2,2,4,99,35,"https://www.airbnb.com/rooms/13322340"
"3344",13325984,325,"Stockbridge",8,2,3,4,91,7,"https://www.airbnb.com/rooms/13325984"
"3345",13326104,35,"Leith",2,1,1,1,99,20,"https://www.airbnb.com/rooms/13326104"
"3346",13326398,70,"West End",2,1,1,1,100,33,"https://www.airbnb.com/rooms/13326398"
"3347",13335883,55,"Leith",5,1.5,2,3,98,265,"https://www.airbnb.com/rooms/13335883"
"3348",13336548,217,"Marchmont",5,2,4,5,100,1,"https://www.airbnb.com/rooms/13336548"
"3349",13337156,68,NA,4,1,2,2,97,12,"https://www.airbnb.com/rooms/13337156"
"3350",13338941,185,"West End",6,1,3,4,96,5,"https://www.airbnb.com/rooms/13338941"
"3351",13339082,60,NA,4,1,2,2,NA,0,"https://www.airbnb.com/rooms/13339082"
"3352",13339358,95,"Marchmont",4,1,2,2,99,48,"https://www.airbnb.com/rooms/13339358"
"3353",13342070,70,"Leith",2,1,1,1,100,81,"https://www.airbnb.com/rooms/13342070"
"3354",13342218,80,"Cannonmills",3,1,2,2,94,36,"https://www.airbnb.com/rooms/13342218"
"3355",13344351,39,"Leith",2,1,1,1,96,69,"https://www.airbnb.com/rooms/13344351"
"3356",13345614,70,NA,5,2,3,4,97,7,"https://www.airbnb.com/rooms/13345614"
"3357",13345634,96,"Newington",4,1,2,3,99,137,"https://www.airbnb.com/rooms/13345634"
"3358",13352180,150,"Marchmont",6,1,3,3,100,5,"https://www.airbnb.com/rooms/13352180"
"3359",13353228,38,"Stockbridge",2,1,1,1,99,97,"https://www.airbnb.com/rooms/13353228"
"3360",13355245,45,"New Town",2,1,1,1,98,28,"https://www.airbnb.com/rooms/13355245"
"3361",13356784,50,"West End",2,1,1,1,95,23,"https://www.airbnb.com/rooms/13356784"
"3362",13357985,50,"Cannonmills",4,1,1,1,94,82,"https://www.airbnb.com/rooms/13357985"
"3363",13360495,60,"Marchmont",3,1,1,2,96,5,"https://www.airbnb.com/rooms/13360495"
"3364",13360522,144,"Leith",6,1.5,3,3,100,5,"https://www.airbnb.com/rooms/13360522"
"3365",13364051,89,"New Town",3,1,1,2,93,3,"https://www.airbnb.com/rooms/13364051"
"3366",13364833,80,"Marchmont",2,1,1,2,100,14,"https://www.airbnb.com/rooms/13364833"
"3367",13364979,27,"Leith",2,1,1,1,95,8,"https://www.airbnb.com/rooms/13364979"
"3368",13365257,27,"Leith",2,1,1,1,97,9,"https://www.airbnb.com/rooms/13365257"
"3369",13366244,142,"Newington",4,1,2,2,89,7,"https://www.airbnb.com/rooms/13366244"
"3370",13371361,80,"Southside",4,1,1,2,89,32,"https://www.airbnb.com/rooms/13371361"
"3371",13372464,80,"Marchmont",2,1.5,1,1,90,2,"https://www.airbnb.com/rooms/13372464"
"3372",13375290,140,"Leith",6,2,3,4,100,2,"https://www.airbnb.com/rooms/13375290"
"3373",13375915,69,"Leith",4,1,1,2,99,251,"https://www.airbnb.com/rooms/13375915"
"3374",13383774,75,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/13383774"
"3375",13384217,90,"West End",4,1,2,2,90,8,"https://www.airbnb.com/rooms/13384217"
"3376",13385492,99,"New Town",2,1,1,1,100,23,"https://www.airbnb.com/rooms/13385492"
"3377",13386167,240,"Old Town",6,2,3,3,94,14,"https://www.airbnb.com/rooms/13386167"
"3378",13386490,310,"Leith",5,3,3,4,NA,0,"https://www.airbnb.com/rooms/13386490"
"3379",13388292,89,"Marchmont",2,1,1,1,100,5,"https://www.airbnb.com/rooms/13388292"
"3380",13388869,60,"Tollcross",2,1,1,1,97,333,"https://www.airbnb.com/rooms/13388869"
"3381",13389105,85,"Old Town",6,1,2,3,98,161,"https://www.airbnb.com/rooms/13389105"
"3382",13391782,60,NA,2,1.5,1,1,100,8,"https://www.airbnb.com/rooms/13391782"
"3383",13391924,180,"Cannonmills",4,2,2,3,100,2,"https://www.airbnb.com/rooms/13391924"
"3384",13392254,65,"Leith",4,1,2,2,NA,1,"https://www.airbnb.com/rooms/13392254"
"3385",13392313,30,"Leith",2,1,1,1,95,103,"https://www.airbnb.com/rooms/13392313"
"3386",13394108,79,"Cannonmills",4,2,2,4,96,76,"https://www.airbnb.com/rooms/13394108"
"3387",13395141,78,NA,5,1,2,3,NA,0,"https://www.airbnb.com/rooms/13395141"
"3388",13400458,100,NA,4,1.5,3,3,88,7,"https://www.airbnb.com/rooms/13400458"
"3389",13400481,32,"Newington",1,1,1,1,93,58,"https://www.airbnb.com/rooms/13400481"
"3390",13401293,43,"Leith",2,2,1,1,94,27,"https://www.airbnb.com/rooms/13401293"
"3391",13404391,80,"New Town",4,2,2,3,97,212,"https://www.airbnb.com/rooms/13404391"
"3392",13406025,60,NA,2,1,1,1,100,43,"https://www.airbnb.com/rooms/13406025"
"3393",13407180,90,"Leith",6,1,3,3,96,45,"https://www.airbnb.com/rooms/13407180"
"3394",13408534,35,"New Town",1,1,1,1,87,3,"https://www.airbnb.com/rooms/13408534"
"3395",13411661,100,"West End",8,2,3,4,96,171,"https://www.airbnb.com/rooms/13411661"
"3396",13411901,100,"Morningside",6,1.5,2,2,91,9,"https://www.airbnb.com/rooms/13411901"
"3397",13412340,250,"Cannonmills",6,1,3,5,100,10,"https://www.airbnb.com/rooms/13412340"
"3398",13413535,55,NA,2,1,1,1,95,102,"https://www.airbnb.com/rooms/13413535"
"3399",13414289,150,"Old Town",6,1,2,3,95,141,"https://www.airbnb.com/rooms/13414289"
"3400",13414354,55,NA,2,1,1,1,95,75,"https://www.airbnb.com/rooms/13414354"
"3401",13419422,30,NA,1,0,1,1,99,37,"https://www.airbnb.com/rooms/13419422"
"3402",13419460,120,"Leith",2,1,1,1,98,10,"https://www.airbnb.com/rooms/13419460"
"3403",13421130,60,"Stockbridge",3,1,1,2,89,59,"https://www.airbnb.com/rooms/13421130"
"3404",13423010,22,"Haymarket",2,1.5,1,1,95,5,"https://www.airbnb.com/rooms/13423010"
"3405",13425237,45,"Morningside",3,1,1,1,90,6,"https://www.airbnb.com/rooms/13425237"
"3406",13426833,90,NA,2,1,1,1,NA,0,"https://www.airbnb.com/rooms/13426833"
"3407",13427858,200,"Leith",2,1,1,2,78,36,"https://www.airbnb.com/rooms/13427858"
"3408",13430176,39,NA,2,1,1,1,96,5,"https://www.airbnb.com/rooms/13430176"
"3409",13430742,66,"Haymarket",2,1,1,1,98,32,"https://www.airbnb.com/rooms/13430742"
"3410",13431261,100,NA,3,1,2,2,100,1,"https://www.airbnb.com/rooms/13431261"
"3411",13431321,65,"Morningside",2,1,1,1,100,5,"https://www.airbnb.com/rooms/13431321"
"3412",13431938,49,NA,2,1,1,1,99,113,"https://www.airbnb.com/rooms/13431938"
"3413",13431964,38,NA,2,1,1,1,NA,0,"https://www.airbnb.com/rooms/13431964"
"3414",13432210,60,"Marchmont",6,2,2,4,90,12,"https://www.airbnb.com/rooms/13432210"
"3415",13432405,110,"Marchmont",6,1,2,2,98,10,"https://www.airbnb.com/rooms/13432405"
"3416",13438435,65,"Old Town",4,1,2,2,96,123,"https://www.airbnb.com/rooms/13438435"
"3417",13439956,140,"Bruntsfield",4,2,2,2,100,1,"https://www.airbnb.com/rooms/13439956"
"3418",13440240,75,"Haymarket",4,1,2,3,98,10,"https://www.airbnb.com/rooms/13440240"
"3419",13443510,150,"New Town",4,2,2,2,99,40,"https://www.airbnb.com/rooms/13443510"
"3420",13444106,73,NA,4,2,2,2,92,20,"https://www.airbnb.com/rooms/13444106"
"3421",13444813,35,"Leith",2,1,1,1,100,2,"https://www.airbnb.com/rooms/13444813"
"3422",13447270,180,"Cannonmills",6,2,4,4,96,38,"https://www.airbnb.com/rooms/13447270"
"3423",13454940,85,"Stockbridge",2,1,1,1,95,34,"https://www.airbnb.com/rooms/13454940"
"3424",13457612,405,"West End",10,2,5,5,NA,0,"https://www.airbnb.com/rooms/13457612"
"3425",13460548,65,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/13460548"
"3426",13461174,160,"Old Town",2,1,1,1,100,19,"https://www.airbnb.com/rooms/13461174"
"3427",13461601,125,"Morningside",2,1,1,1,99,21,"https://www.airbnb.com/rooms/13461601"
"3428",13461673,65,"Cannonmills",2,1,1,1,99,213,"https://www.airbnb.com/rooms/13461673"
"3429",13463424,169,"Bruntsfield",4,1,2,2,100,5,"https://www.airbnb.com/rooms/13463424"
"3430",13470443,70,"Leith",2,1,1,1,93,8,"https://www.airbnb.com/rooms/13470443"
"3431",13470542,70,NA,2,1.5,1,1,95,8,"https://www.airbnb.com/rooms/13470542"
"3432",13470589,105,"Haymarket",2,1,1,1,98,57,"https://www.airbnb.com/rooms/13470589"
"3433",13470910,35,"Leith",2,1,1,1,96,59,"https://www.airbnb.com/rooms/13470910"
"3434",13471264,28,"Leith",2,1,1,1,100,6,"https://www.airbnb.com/rooms/13471264"
"3435",13473163,54,"Leith",2,1,1,1,98,53,"https://www.airbnb.com/rooms/13473163"
"3436",13478503,30,NA,1,1,1,1,100,8,"https://www.airbnb.com/rooms/13478503"
"3437",13482465,80,"Cannonmills",4,1,1,1,92,14,"https://www.airbnb.com/rooms/13482465"
"3438",13483266,150,NA,2,1,1,1,NA,0,"https://www.airbnb.com/rooms/13483266"
"3439",13484391,25,"Newington",1,1,1,1,NA,0,"https://www.airbnb.com/rooms/13484391"
"3440",13484395,100,"Leith",2,1,1,1,97,18,"https://www.airbnb.com/rooms/13484395"
"3441",13486393,60,NA,4,1,1,1,93,3,"https://www.airbnb.com/rooms/13486393"
"3442",13486471,50,"Stockbridge",2,1,1,1,97,87,"https://www.airbnb.com/rooms/13486471"
"3443",13486893,100,"Leith",2,1,1,1,98,46,"https://www.airbnb.com/rooms/13486893"
"3444",13487525,145,"West End",6,2,3,5,95,29,"https://www.airbnb.com/rooms/13487525"
"3445",13487627,75,"New Town",3,1,1,1,NA,0,"https://www.airbnb.com/rooms/13487627"
"3446",13489159,29,"Leith",1,1,1,1,98,174,"https://www.airbnb.com/rooms/13489159"
"3447",13490118,30,NA,2,1,1,1,86,68,"https://www.airbnb.com/rooms/13490118"
"3448",13490711,120,"Newington",5,1,3,3,80,2,"https://www.airbnb.com/rooms/13490711"
"3449",13490743,70,"Leith",4,1,2,2,100,2,"https://www.airbnb.com/rooms/13490743"
"3450",13491242,60,NA,2,2,1,1,100,4,"https://www.airbnb.com/rooms/13491242"
"3451",13491256,74,"Cannonmills",4,1.5,2,2,99,16,"https://www.airbnb.com/rooms/13491256"
"3452",13492601,65,"Old Town",2,1,1,1,80,1,"https://www.airbnb.com/rooms/13492601"
"3453",13493469,60,"Leith",2,1,1,1,80,2,"https://www.airbnb.com/rooms/13493469"
"3454",13494126,32,NA,2,2,1,1,98,168,"https://www.airbnb.com/rooms/13494126"
"3455",13497226,80,NA,2,1,1,1,100,1,"https://www.airbnb.com/rooms/13497226"
"3456",13500058,295,"New Town",8,3,4,5,97,46,"https://www.airbnb.com/rooms/13500058"
"3457",13500100,250,"Cannonmills",10,2,5,10,97,93,"https://www.airbnb.com/rooms/13500100"
"3458",13501543,85,"Leith",9,2,3,7,98,172,"https://www.airbnb.com/rooms/13501543"
"3459",13502535,120,"Tollcross",6,1,2,4,90,2,"https://www.airbnb.com/rooms/13502535"
"3460",13504495,156,NA,3,1,2,2,NA,0,"https://www.airbnb.com/rooms/13504495"
"3461",13506158,97,"Leith",3,1,1,2,97,6,"https://www.airbnb.com/rooms/13506158"
"3462",13506588,110,NA,4,1,2,2,98,19,"https://www.airbnb.com/rooms/13506588"
"3463",13507604,50,"Haymarket",6,1,2,2,92,64,"https://www.airbnb.com/rooms/13507604"
"3464",13510058,50,"Marchmont",2,1,1,1,88,8,"https://www.airbnb.com/rooms/13510058"
"3465",13511164,95,"Southside",2,1,1,1,98,105,"https://www.airbnb.com/rooms/13511164"
"3466",13511971,110,"Marchmont",6,1,3,3,80,1,"https://www.airbnb.com/rooms/13511971"
"3467",13519372,90,"Old Town",5,2,2,4,96,55,"https://www.airbnb.com/rooms/13519372"
"3468",13519577,80,"West End",4,2,2,2,93,118,"https://www.airbnb.com/rooms/13519577"
"3469",13519598,23,NA,1,1,1,1,100,1,"https://www.airbnb.com/rooms/13519598"
"3470",13521484,81,"New Town",2,1,1,1,87,3,"https://www.airbnb.com/rooms/13521484"
"3471",13522940,43,"Leith",2,1,1,1,98,8,"https://www.airbnb.com/rooms/13522940"
"3472",13523385,400,"Marchmont",16,2,4,14,95,25,"https://www.airbnb.com/rooms/13523385"
"3473",13524437,40,NA,2,1,1,2,99,266,"https://www.airbnb.com/rooms/13524437"
"3474",13525166,42,"New Town",2,1,1,1,97,122,"https://www.airbnb.com/rooms/13525166"
"3475",13527124,79,NA,4,2,2,3,94,20,"https://www.airbnb.com/rooms/13527124"
"3476",13529895,25,"Morningside",2,1,1,1,90,50,"https://www.airbnb.com/rooms/13529895"
"3477",13537911,72,"Haymarket",4,1,3,3,77,7,"https://www.airbnb.com/rooms/13537911"
"3478",13543989,34,"Cannonmills",2,1,1,1,96,48,"https://www.airbnb.com/rooms/13543989"
"3479",13544748,50,NA,2,1,0,1,99,57,"https://www.airbnb.com/rooms/13544748"
"3480",13547493,300,"Marchmont",8,2,4,4,96,14,"https://www.airbnb.com/rooms/13547493"
"3481",13547733,49,NA,4,1,1,4,90,2,"https://www.airbnb.com/rooms/13547733"
"3482",13552632,119,"Leith",4,1,2,2,87,32,"https://www.airbnb.com/rooms/13552632"
"3483",13554491,50,"Leith",3,1,1,2,96,35,"https://www.airbnb.com/rooms/13554491"
"3484",13554965,35,NA,2,1.5,1,1,97,195,"https://www.airbnb.com/rooms/13554965"
"3485",13555043,50,"Leith",4,1,2,2,87,25,"https://www.airbnb.com/rooms/13555043"
"3486",13555088,20,NA,2,2,1,1,97,156,"https://www.airbnb.com/rooms/13555088"
"3487",13555232,90,"Old Town",2,1,1,2,80,1,"https://www.airbnb.com/rooms/13555232"
"3488",13555238,30,NA,2,2,1,1,94,99,"https://www.airbnb.com/rooms/13555238"
"3489",13555410,100,"Leith",4,1,2,2,93,6,"https://www.airbnb.com/rooms/13555410"
"3490",13556240,70,NA,4,1.5,2,2,100,1,"https://www.airbnb.com/rooms/13556240"
"3491",13556509,30,"Newington",1,1,1,1,100,1,"https://www.airbnb.com/rooms/13556509"
"3492",13558229,50,"Leith",2,1,1,1,90,6,"https://www.airbnb.com/rooms/13558229"
"3493",13558321,50,"Bruntsfield",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/13558321"
"3494",13558795,47,"Leith",4,2,2,2,94,124,"https://www.airbnb.com/rooms/13558795"
"3495",13559284,86,"Leith",4,1,1,2,100,4,"https://www.airbnb.com/rooms/13559284"
"3496",13560297,49,"Marchmont",2,2.5,1,1,89,19,"https://www.airbnb.com/rooms/13560297"
"3497",13560550,120,"Bruntsfield",6,2.5,2,3,91,13,"https://www.airbnb.com/rooms/13560550"
"3498",13560846,140,"Leith",4,2,2,2,93,3,"https://www.airbnb.com/rooms/13560846"
"3499",13561273,100,NA,4,1,2,2,90,6,"https://www.airbnb.com/rooms/13561273"
"3500",13561691,47,"West End",3,1,1,2,100,6,"https://www.airbnb.com/rooms/13561691"
"3501",13563348,50,"Leith",2,1,1,1,97,65,"https://www.airbnb.com/rooms/13563348"
"3502",13564313,59,"New Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/13564313"
"3503",13569806,37,"Southside",2,1,1,1,90,31,"https://www.airbnb.com/rooms/13569806"
"3504",13572521,55,"Stockbridge",2,1,1,1,97,60,"https://www.airbnb.com/rooms/13572521"
"3505",13574312,45,"Leith",3,1,1,1,96,24,"https://www.airbnb.com/rooms/13574312"
"3506",13574620,45,"Old Town",2,1,1,1,95,4,"https://www.airbnb.com/rooms/13574620"
"3507",13575834,79,"Leith",4,1,1,2,98,98,"https://www.airbnb.com/rooms/13575834"
"3508",13580790,220,"Marchmont",6,2,3,3,NA,1,"https://www.airbnb.com/rooms/13580790"
"3509",13581959,150,"Leith",4,1,2,2,100,3,"https://www.airbnb.com/rooms/13581959"
"3510",13583806,85,"Leith",6,1,2,3,95,33,"https://www.airbnb.com/rooms/13583806"
"3511",13586705,25,"New Town",1,1,1,1,93,60,"https://www.airbnb.com/rooms/13586705"
"3512",13587204,96,NA,5,2,2,2,100,2,"https://www.airbnb.com/rooms/13587204"
"3513",13587785,90,NA,6,1,2,3,92,21,"https://www.airbnb.com/rooms/13587785"
"3514",13588073,120,"Stockbridge",4,1,2,2,95,8,"https://www.airbnb.com/rooms/13588073"
"3515",13588337,70,"Marchmont",2,1,1,1,100,6,"https://www.airbnb.com/rooms/13588337"
"3516",13592180,27,NA,1,1,1,1,87,48,"https://www.airbnb.com/rooms/13592180"
"3517",13594963,39,"Leith",2,1,1,1,96,9,"https://www.airbnb.com/rooms/13594963"
"3518",13596951,150,"Leith",4,1,2,2,100,2,"https://www.airbnb.com/rooms/13596951"
"3519",13600450,800,NA,4,2,2,2,98,8,"https://www.airbnb.com/rooms/13600450"
"3520",13600944,60,"Marchmont",2,1,2,2,NA,1,"https://www.airbnb.com/rooms/13600944"
"3521",13601821,50,NA,2,1,1,1,100,13,"https://www.airbnb.com/rooms/13601821"
"3522",13602857,120,NA,6,2,3,3,100,3,"https://www.airbnb.com/rooms/13602857"
"3523",13603136,39,"Leith",2,2,1,1,99,229,"https://www.airbnb.com/rooms/13603136"
"3524",13603792,52,"Cannonmills",4,1,1,2,100,4,"https://www.airbnb.com/rooms/13603792"
"3525",13608012,96,"West End",4,1,1,2,100,34,"https://www.airbnb.com/rooms/13608012"
"3526",13608649,179,"Marchmont",5,2,2,4,NA,0,"https://www.airbnb.com/rooms/13608649"
"3527",13608672,79,"Leith",4,1,2,2,100,1,"https://www.airbnb.com/rooms/13608672"
"3528",13609490,40,"Cannonmills",2,1,1,1,97,38,"https://www.airbnb.com/rooms/13609490"
"3529",13610274,130,NA,4,1.5,2,2,NA,0,"https://www.airbnb.com/rooms/13610274"
"3530",13612137,95,"Tollcross",3,1,2,2,99,15,"https://www.airbnb.com/rooms/13612137"
"3531",13613491,94,"Stockbridge",5,1,2,4,98,209,"https://www.airbnb.com/rooms/13613491"
"3532",13613853,55,"Leith",2,1,1,1,100,15,"https://www.airbnb.com/rooms/13613853"
"3533",13614045,35,NA,2,2,1,1,97,75,"https://www.airbnb.com/rooms/13614045"
"3534",13614739,30,"Leith",2,1,1,1,90,9,"https://www.airbnb.com/rooms/13614739"
"3535",13616305,110,"Old Town",5,1,2,3,97,260,"https://www.airbnb.com/rooms/13616305"
"3536",13616796,110,"Leith",3,1,1,1,96,17,"https://www.airbnb.com/rooms/13616796"
"3537",13617126,55,NA,5,1,1,2,97,18,"https://www.airbnb.com/rooms/13617126"
"3538",13619486,110,"Leith",2,1,1,1,97,15,"https://www.airbnb.com/rooms/13619486"
"3539",13620452,75,NA,2,2,1,1,NA,0,"https://www.airbnb.com/rooms/13620452"
"3540",13620594,160,"Stockbridge",4,1,2,2,100,1,"https://www.airbnb.com/rooms/13620594"
"3541",13620716,60,"New Town",4,1,1,2,100,2,"https://www.airbnb.com/rooms/13620716"
"3542",13621384,40,NA,4,1,1,2,99,83,"https://www.airbnb.com/rooms/13621384"
"3543",13622305,50,"New Town",3,1,1,1,NA,0,"https://www.airbnb.com/rooms/13622305"
"3544",13622346,120,"West End",5,1,2,2,97,185,"https://www.airbnb.com/rooms/13622346"
